arg con 89 153 0 8900 R
arg con 65 91 30 5900 R
arg con 118 119 50 6300 R
arg con 110 213 50 4000 R
arg con 45 89 0 9300 R
arg con 1 92 60 5700 R
arg con 45 145 0 5400 R
arg con 45 53 50 7100 R
arg con 64 150 33 900 R
arg con 45 171 50 2500 R
arg con 32 177 66 7200 R
file con 65 174 79 4700 B
file con 65 32 50 1200 B
arg con 65 55 0 7700 B
file con 65 104 50 8700 B
file con 65 181 54 5900 B
arg con 65 123 30 4100 B
file con 65 107 20 5700 B
file con 65 41 29 9900 B
arg con 65 229 20 2300 B
file con 65 126 75 5200 B
file con 65 220 91 4600 B
file con 65 123 4 7100 B
file con 65 50 62 700 B
arg con 45 122 0 3300 B
file con 65 12 54 5800 R
file con 49 117 33 3000 R
arg con 128 23 30 4000 R
arg con 65 255 0 7300 B
arg con 65 173 0 4800 B
arg con 65 236 50 7600 B
arg con 65 99 50 3600 B
arg con 65 73 0 9100 B
arg con 64 148 75 6900 B
file con 52 70 8 100 B
arg con 32 148 0 1900 R
arg con 64 6 70 4300 R
arg con 58 15 0 2100 B
file con 80 96 87 4800 R
file con 80 10 87 7000 R
file con 112 186 25 700 R
file con 100 53 8 4900 R
file con 56 217 50 5200 R
file con 48 190 66 1400 R
file con 65 176 58 200 R
file con 113 32 45 1000 R
file con 48 214 66 2000 R
file con 104 88 16 7500 R
file con 37 90 0 900 R
file con 45 197 95 2400 R
file con 52 146 33 6600 R
file con 65 169 58 9900 R
file con 113 188 45 100 R
file con 37 135 0 300 R
arg con 105 123 11 2000 B
arg con 47 66 66 2600 B
arg con 16 242 55 600 B
arg con 58 238 44 3300 B
arg con 115 199 50 7100 B
arg con 45 19 0 1800 B
arg con 45 217 0 300 B
arg con 115 18 50 7100 B
arg con 65 117 50 5400 B
arg con 65 104 50 5500 R
arg con 65 68 50 5900 R
arg con 65 57 50 1200 R
file con 65 200 20 5400 R
arg con 45 227 0 2700 R
arg con 114 195 50 3000 R
arg con 116 72 30 9900 R
arg con 45 29 10 3300 R
arg con 114 36 50 5200 R
arg con 4 125 0 8500 R
arg con 4 116 0 8600 R
arg con 116 166 40 2600 R
arg con 116 20 40 6600 R
file con 65 109 87 5700 R
arg con 45 56 0 9300 R
arg con 117 145 80 9800 R
file con 128 150 0 8300 B
file con 4 73 66 2200 R
arg con 65 245 20 3100 R
file con 65 193 0 9900 R
file con 65 121 83 4100 R
file con 0 213 95 2700 R
file con 65 90 41 3100 R
file con 65 253 50 2700 R
file con 65 159 12 4000 R
file con 65 59 91 6500 R
file con 65 135 41 3700 R
file con 65 227 16 4700 R
file con 65 48 0 8100 R
file con 65 26 41 7200 R
arg con 65 104 50 4000 B
arg con 65 25 0 7800 B
arg con 65 34 90 8400 B
arg con 65 133 0 8500 B
arg con 65 120 40 5700 B
file con 14 60 29 9900 B
arg con 8 147 0 8300 B
arg con 8 248 0 200 B
arg con 65 43 50 5400 R
arg con 65 8 60 8100 B
file con 65 156 95 2900 R
arg con 111 12 40 6500 R
arg con 99 136 50 900 B
arg con 98 146 33 6300 B
arg con 98 37 33 9200 B
arg con 119 69 66 2400 B
arg con 64 170 50 5200 R
arg con 97 144 60 4000 R
arg con 103 24 85 5600 B
arg con 4 205 50 500 R
arg con 47 67 0 5000 B
arg con 65 204 60 3800 B
arg con 97 112 50 500 B
arg con 8 86 0 6200 B
arg con 65 197 50 2400 B
